,Economy,Economy Code,ISO Code,Region,Income Group,WBL INDEX,MOBILITY,Can a woman choose where to live in the same way as a man?,Can a woman travel outside her home in the same way as a man?,Can a woman apply for a passport in the same way as a man?,Can a woman travel outside the country in the same way as a man?,WORKPLACE,Can a woman get a job in the same way as a man?,Does the law prohibit discrimination in employment based on gender?,Is there legislation on sexual harassment in employment?,Are there criminal penalties or civil remedies for sexual harassment in employment?,PAY,Does the law mandate equal remuneration for work of equal value?,Can a woman work at night in the same way as a man?,Can a woman work in a job deemed dangerous in the same way as a man?,Can a woman work in an industrial job in the same way as a man?,MARRIAGE,Is the law free of legal provisions that require a married woman to obey her husband?,Can a woman be head of household in the same way as a man?,Is there legislation specifically addressing domestic violence?,Can a woman obtain a judgment of divorce in the same way as a man?,Does a woman have the same rights to remarry as a man?,PARENTHOOD,Is paid leave of at least 14 weeks available to mothers?,Length of paid maternity leave,Does the government administer 100% of maternity leave benefits?,Is there paid leave available to fathers?,Length of paid paternity leave,Is there paid parental leave?,Shared days,Days for the mother,Days for the father,Is dismissal of pregnant workers prohibited?,ENTREPRENEURSHIP,Does the law prohibit discrimination in access to credit based on gender?,Can a woman sign a contract in the same way as a man?,Can a woman register a business in the same way as a man?,Can a woman open a bank account in the same way as a man?,ASSETS,Do men and women have equal ownership rights to immovable property?,Do sons and daughters have equal rights to inherit assets from their parents?,Do male and female surviving spouses have equal rights to inherit assets?,Does the law grant spouses equal administrative authority over assets during marriage?,Does the law provide for the valuation of nonmonetary contributions?,PENSION,Is the age at which men and women can retire with full pension benefits the same?,Is the age at which men and women can retire with partial pension benefits the same?,Is the mandatory retirement age for men and women the same?,Are periods of absence due to childcare accounted for in pension benefits?
8561,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"26,3",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,No,Yes,Yes,Yes
8562,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"26,3",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,No,Yes,Yes,Yes
8563,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"26,3",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,No,Yes,Yes,Yes
8564,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"26,3",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,No,Yes,Yes,Yes
8565,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"26,3",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,No,Yes,Yes,Yes
8566,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"26,3",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,No,Yes,Yes,Yes
8567,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"26,3",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,No,Yes,Yes,Yes
8568,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"26,3",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,No,Yes,Yes,Yes
8569,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"26,3",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,No,Yes,Yes,Yes
8570,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"26,3",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,No,Yes,Yes,Yes
8571,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"29,4",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,100,Yes,Yes,Yes,Yes
8572,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"29,4",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,100,Yes,Yes,Yes,Yes
8573,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"29,4",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,100,Yes,Yes,Yes,Yes
8574,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"29,4",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,100,Yes,Yes,Yes,Yes
8575,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"29,4",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,100,Yes,Yes,Yes,Yes
8576,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"29,4",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,100,Yes,Yes,Yes,Yes
8577,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"29,4",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,100,Yes,Yes,Yes,Yes
8578,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"29,4",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,100,Yes,Yes,Yes,Yes
8579,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"29,4",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,100,Yes,Yes,Yes,Yes
8580,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"29,4",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,100,Yes,Yes,Yes,Yes
8581,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"29,4",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,100,Yes,Yes,Yes,Yes
8582,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"29,4",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,100,Yes,Yes,Yes,Yes
8583,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"29,4",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,100,Yes,Yes,Yes,Yes
8584,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"29,4",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,100,Yes,Yes,Yes,Yes
8585,Sudan,SDN,SDN,Sub-Saharan Africa,Low income,"29,4",0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,20,No,56,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,100,Yes,Yes,Yes,Yes
8586,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"31,3",75,No,Yes,Yes,Yes,0,No,No,No,No,50,No,No,Yes,Yes,20,No,No,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,0,No,No,No,No,80,No,Yes,Yes,Yes,Yes,25,No,No,Yes,No
8587,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"31,3",75,No,Yes,Yes,Yes,0,No,No,No,No,50,No,No,Yes,Yes,20,No,No,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,0,No,No,No,No,80,No,Yes,Yes,Yes,Yes,25,No,No,Yes,No
8588,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"31,3",75,No,Yes,Yes,Yes,0,No,No,No,No,50,No,No,Yes,Yes,20,No,No,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,0,No,No,No,No,80,No,Yes,Yes,Yes,Yes,25,No,No,Yes,No
8589,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"31,3",75,No,Yes,Yes,Yes,0,No,No,No,No,50,No,No,Yes,Yes,20,No,No,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,0,No,No,No,No,80,No,Yes,Yes,Yes,Yes,25,No,No,Yes,No
8590,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"31,3",75,No,Yes,Yes,Yes,0,No,No,No,No,50,No,No,Yes,Yes,20,No,No,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,0,No,No,No,No,80,No,Yes,Yes,Yes,Yes,25,No,No,Yes,No
8591,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"31,3",75,No,Yes,Yes,Yes,0,No,No,No,No,50,No,No,Yes,Yes,20,No,No,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,0,No,No,No,No,80,No,Yes,Yes,Yes,Yes,25,No,No,Yes,No
8592,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"31,3",75,No,Yes,Yes,Yes,0,No,No,No,No,50,No,No,Yes,Yes,20,No,No,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,0,No,No,No,No,80,No,Yes,Yes,Yes,Yes,25,No,No,Yes,No
8593,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"31,3",75,No,Yes,Yes,Yes,0,No,No,No,No,50,No,No,Yes,Yes,20,No,No,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,0,No,No,No,No,80,No,Yes,Yes,Yes,Yes,25,No,No,Yes,No
8594,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"31,3",75,No,Yes,Yes,Yes,0,No,No,No,No,50,No,No,Yes,Yes,20,No,No,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,0,No,No,No,No,80,No,Yes,Yes,Yes,Yes,25,No,No,Yes,No
8595,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"31,3",75,No,Yes,Yes,Yes,0,No,No,No,No,50,No,No,Yes,Yes,20,No,No,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,0,No,No,No,No,80,No,Yes,Yes,Yes,Yes,25,No,No,Yes,No
8596,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"31,3",75,No,Yes,Yes,Yes,0,No,No,No,No,50,No,No,Yes,Yes,20,No,No,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,0,No,No,No,No,80,No,Yes,Yes,Yes,Yes,25,No,No,Yes,No
8597,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"60,6",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,No,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8598,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"60,6",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,No,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8599,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"60,6",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,No,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8600,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8601,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8602,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8603,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8604,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8605,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8606,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8607,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8608,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8609,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8610,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8611,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8612,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8613,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8614,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8615,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8616,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8617,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8618,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8619,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8620,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8621,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8622,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8623,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8624,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,8",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8625,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"66,3",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8626,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"66,3",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8627,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"66,3",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8628,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"66,3",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8629,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"66,3",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8630,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"66,3",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
8631,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,1",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
8632,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,1",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
8633,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,1",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
8634,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"63,1",100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,0,No,0,No,No,0,No,0,0,0,No,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
8635,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"68,8",100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,20,No,0,No,No,0,No,0,0,0,Yes,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
8636,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"73,8",100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,60,Yes,112,No,Yes,8,No,0,0,0,Yes,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
8637,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"73,8",100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,60,Yes,112,No,Yes,8,No,0,0,0,Yes,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
8638,Suriname,SUR,SUR,Latin America & Caribbean,Upper middle income,"73,8",100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,60,Yes,112,No,Yes,8,No,0,0,0,Yes,50,No,Yes,No,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
